IID,GID,rfunc,rparams,rseed,pathfunc,pparams,rfrac,rsize,numpaths,nodesinrunion,nodeavgfreqinrunion,transitinrunion,transitavgfreqinrunion,edgesinrunion,edgeavgfreqinrunion,edgemedfreqinrunion
I_2013-10-08_873,G_2013-10-08_42,rpermute,{'rfrac': 0.35},-5132996007552911137,shortestpaths,{},0.35,28,476,75,43.5466666667,69,25.4202898551,150,16.7333333333,16.0
I_2013-10-08_874,G_2013-10-08_42,rpermute,{'rfrac': 0.4},1209165063282541227,shortestpaths,{},0.4,32,627,77,54.8311688312,73,30.6575342466,156,20.7051282051,18.0
I_2013-10-08_875,G_2013-10-08_42,rpermute,{'rfrac': 0.4},-97708318721055071,shortestpaths,{},0.4,32,633,76,53.0789473684,70,29.2857142857,157,19.3757961783,17
I_2013-10-08_876,G_2013-10-08_42,rpermute,{'rfrac': 0.4},1969632491021364650,shortestpaths,{},0.4,32,624,76,54.4473684211,75,28.72,159,19.786163522,17
I_2013-10-08_877,G_2013-10-08_42,rpermute,{'rfrac': 0.45},-7470202932945996402,shortestpaths,{},0.45,36,778,77,68.4935064935,73,37.7260273973,161,24.9316770186,24
I_2013-10-08_878,G_2013-10-08_42,rpermute,{'rfrac': 0.45},-3971788659982986736,shortestpaths,{},0.45,36,791,77,66.8311688312,71,36.985915493,161,24.1366459627,21
I_2013-10-08_879,G_2013-10-08_42,rpermute,{'rfrac': 0.45},3335671870542031545,shortestpaths,{},0.45,36,791,77,68.9350649351,74,37.6756756757,156,25.9487179487,21.0
I_2013-10-08_880,G_2013-10-08_42,rpermute,{'rfrac': 0.5},-7794418464962726573,shortestpaths,{},0.5,40,979,77,83.2727272727,73,45.095890411,156,31.1025641026,30.0
I_2013-10-08_881,G_2013-10-08_42,rpermute,{'rfrac': 0.5},5439082304103756350,shortestpaths,{},0.5,40,974,76,85.8684210526,73,46.6575342466,162,30.6543209877,30.0
I_2013-10-08_882,G_2013-10-08_42,rpermute,{'rfrac': 0.5},-8673458915508686502,shortestpaths,{},0.5,40,982,76,83.9473684211,73,44.6575342466,161,29.9378881988,28
I_2013-10-08_883,G_2013-10-08_43,rpermute,{'rfrac': 0.2},-5681013451216704040,shortestpaths,{},0.20253164557,16,141,55,18.3636363636,50,10.6,101,7.62376237624,6
I_2013-10-08_884,G_2013-10-08_43,rpermute,{'rfrac': 0.2},-7445501824706001460,shortestpaths,{},0.20253164557,16,139,49,21.306122449,41,13.756097561,82,9.80487804878,8.0
I_2013-10-08_885,G_2013-10-08_43,rpermute,{'rfrac': 0.2},2169882137895216834,shortestpaths,{},0.20253164557,16,151,54,19.7777777778,49,12.0,96,8.625,7.0
I_2013-10-08_886,G_2013-10-08_43,rpermute,{'rfrac': 0.25},6910021483063371662,shortestpaths,{},0.253164556962,20,249,67,24.9253731343,61,14.9180327869,129,10.0,9
I_2013-10-08_887,G_2013-10-08_43,rpermute,{'rfrac': 0.25},-6232806203533824927,shortestpaths,{},0.253164556962,20,229,65,26.5846153846,58,16.6896551724,118,11.4237288136,9.0
I_2013-10-08_888,G_2013-10-08_43,rpermute,{'rfrac': 0.25},-1162628646205333216,shortestpaths,{},0.253164556962,20,240,62,26.8387096774,55,16.4363636364,117,10.9743589744,9
I_2013-10-08_889,G_2013-10-08_43,rpermute,{'rfrac': 0.3},7307236310367057574,shortestpaths,{},0.303797468354,24,347,57,38.7368421053,52,21.2307692308,109,15.1926605505,15
I_2013-10-08_890,G_2013-10-08_43,rpermute,{'rfrac': 0.3},-2904158821711947694,shortestpaths,{},0.303797468354,24,345,71,34.3661971831,63,21.2063492063,133,14.1954887218,12
I_2013-10-08_891,G_2013-10-08_43,rpermute,{'rfrac': 0.3},-2848598408125373425,shortestpaths,{},0.303797468354,24,343,69,36.9275362319,58,24.8965517241,137,14.5693430657,12
I_2013-10-08_892,G_2013-10-08_43,rpermute,{'rfrac': 0.35},-8056128180994695031,shortestpaths,{},0.354430379747,28,479,69,46.115942029,61,27.3770491803,137,17.7080291971,16
I_2013-10-08_893,G_2013-10-08_43,rpermute,{'rfrac': 0.35},4827222248417181514,shortestpaths,{},0.354430379747,28,472,69,48.0579710145,62,29.0967741935,139,18.4172661871,15
I_2013-10-08_894,G_2013-10-08_43,rpermute,{'rfrac': 0.35},-508933432194549053,shortestpaths,{},0.354430379747,28,447,71,48.7042253521,65,29.9384615385,135,20.0148148148,16
I_2013-10-08_895,G_2013-10-08_43,rpermute,{'rfrac': 0.4},-3140794052459858517,shortestpaths,{},0.405063291139,32,622,72,58.5555555556,64,34.875,144,22.3888888889,18.5
I_2013-10-08_896,G_2013-10-08_43,rpermute,{'rfrac': 0.4},8834708814953728228,shortestpaths,{},0.405063291139,32,627,66,62.303030303,62,34.3225806452,136,22.9411764706,22.0
I_2013-10-08_897,G_2013-10-08_43,rpermute,{'rfrac': 0.4},3527202833053544183,shortestpaths,{},0.405063291139,32,606,71,62.0281690141,63,38.4126984127,136,25.0882352941,22.0
I_2013-10-08_898,G_2013-10-08_43,rpermute,{'rfrac': 0.45},1199602761754527309,shortestpaths,{},0.455696202532,36,805,70,74.1142857143,66,40.4242424242,143,27.4685314685,27
I_2013-10-08_899,G_2013-10-08_43,rpermute,{'rfrac': 0.45},1464624728745841709,shortestpaths,{},0.455696202532,36,775,72,76.1944444444,65,45.6307692308,144,29.3472222222,23.0
I_2013-10-08_900,G_2013-10-08_43,rpermute,{'rfrac': 0.45},3110591432979602437,shortestpaths,{},0.455696202532,36,793,70,75.5428571429,63,43.9365079365,139,28.9784172662,26
I_2013-10-08_901,G_2013-10-08_43,rpermute,{'rfrac': 0.5},-7527462704902232097,shortestpaths,{},0.506329113924,40,980,74,89.5675675676,67,52.3582089552,147,34.4761904762,32
I_2013-10-08_902,G_2013-10-08_43,rpermute,{'rfrac': 0.5},-7608216369578820864,shortestpaths,{},0.506329113924,40,967,75,93.2,66,58.6363636364,147,36.9387755102,33
I_2013-10-08_903,G_2013-10-08_43,rpermute,{'rfrac': 0.5},-632790820180625850,shortestpaths,{},0.506329113924,40,954,74,88.2972972973,66,51.7272727273,148,33.6081081081,28.0
I_2013-10-08_904,G_2013-10-08_44,rpermute,{'rfrac': 0.2},3541705643693824957,shortestpaths,{},0.202380952381,17,179,66,17.6060606061,61,10.131147541,123,7.23577235772,6
I_2013-10-08_905,G_2013-10-08_44,rpermute,{'rfrac': 0.2},1775627462998279175,shortestpaths,{},0.202380952381,17,164,56,19.6785714286,48,11.625,102,8.13725490196,5.0
I_2013-10-08_906,G_2013-10-08_44,rpermute,{'rfrac': 0.2},-2359697973457459368,shortestpaths,{},0.202380952381,17,169,64,17.25,57,9.82456140351,122,6.81967213115,5.0
I_2013-10-08_907,G_2013-10-08_44,rpermute,{'rfrac': 0.25},4363855206462798998,shortestpaths,{},0.25,21,275,70,24.4571428571,62,14.064516129,153,8.44444444444,7
I_2013-10-08_908,G_2013-10-08_44,rpermute,{'rfrac': 0.25},7501054354661661519,shortestpaths,{},0.25,21,263,63,25.8412698413,59,13.3559322034,139,8.69064748201,7
I_2013-10-08_909,G_2013-10-08_44,rpermute,{'rfrac': 0.25},-7925673702246668468,shortestpaths,{},0.25,21,260,59,26.2372881356,49,14.4489795918,121,9.32231404959,7
I_2013-10-08_910,G_2013-10-08_44,rpermute,{'rfrac': 0.3},-4424508487728470413,shortestpaths,{},0.297619047619,25,392,78,32.4871794872,75,17.7866666667,169,11.4437869822,9
I_2013-10-08_911,G_2013-10-08_44,rpermute,{'rfrac': 0.3},1994540957631862650,shortestpaths,{},0.297619047619,25,377,71,34.2816901408,65,18.9846153846,157,11.6815286624,9
I_2013-10-08_912,G_2013-10-08_44,rpermute,{'rfrac': 0.3},2090741703675190589,shortestpaths,{},0.297619047619,25,389,71,32.7887323944,68,16.5882352941,155,11.1483870968,8
I_2013-10-08_913,G_2013-10-08_44,rpermute,{'rfrac': 0.35},3085905685768869825,shortestpaths,{},0.345238095238,29,518,73,41.4794520548,71,19.7746478873,170,13.0352941176,11.0
I_2013-10-08_914,G_2013-10-08_44,rpermute,{'rfrac': 0.35},4620620962050826201,shortestpaths,{},0.345238095238,29,526,77,41.4805194805,74,21.2162162162,181,13.1602209945,10
I_2013-10-08_915,G_2013-10-08_44,rpermute,{'rfrac': 0.35},8175510711544194150,shortestpaths,{},0.345238095238,29,525,78,42.3333333333,74,22.6756756757,184,13.5326086957,11.0
I_2013-10-08_916,G_2013-10-08_44,rpermute,{'rfrac': 0.4},-848166660135266393,shortestpaths,{},0.404761904762,34,725,75,57.6,70,29.6571428571,180,17.7666666667,17.0
I_2013-10-08_917,G_2013-10-08_44,rpermute,{'rfrac': 0.4},-1248692945059747045,shortestpaths,{},0.404761904762,34,701,77,57.4285714286,72,30.25,183,18.0327868852,14
I_2013-10-08_918,G_2013-10-08_44,rpermute,{'rfrac': 0.4},-485599775527801921,shortestpaths,{},0.404761904762,34,702,78,54.4358974359,75,26.6933333333,189,16.5291005291,14
I_2013-10-08_919,G_2013-10-08_44,rpermute,{'rfrac': 0.45},-7923839910733410653,shortestpaths,{},0.452380952381,38,907,79,69.8481012658,75,36.08,190,21.6421052632,20.0
I_2013-10-08_920,G_2013-10-08_44,rpermute,{'rfrac': 0.45},-217820633315773960,shortestpaths,{},0.452380952381,38,903,81,69.3086419753,75,37.36,193,21.8031088083,17
I_2013-10-08_921,G_2013-10-08_44,rpermute,{'rfrac': 0.45},-1598652333925758449,shortestpaths,{},0.452380952381,38,901,77,68.8831168831,72,34.6111111111,184,21.1847826087,19.5
I_2013-10-08_922,G_2013-10-08_44,rpermute,{'rfrac': 0.5},3205499375560328796,shortestpaths,{},0.5,42,1083,77,83.7922077922,76,39.5789473684,187,25.2941176471,22
I_2013-10-08_923,G_2013-10-08_44,rpermute,{'rfrac': 0.5},-799634243761718420,shortestpaths,{},0.5,42,1094,80,84.95,76,44.1052631579,191,26.5654450262,23
I_2013-10-08_924,G_2013-10-08_44,rpermute,{'rfrac': 0.5},-6978079735931598227,shortestpaths,{},0.5,42,1095,78,85.4358974359,77,41.8181818182,194,25.4742268041,22.0
I_2013-10-08_925,G_2013-10-08_45,rpermute,{'rfrac': 0.2},953776366423585840,shortestpaths,{},0.2,17,163,65,18.3076923077,60,10.7666666667,121,7.5867768595,6
I_2013-10-08_926,G_2013-10-08_45,rpermute,{'rfrac': 0.2},-7370203569234324922,shortestpaths,{},0.2,17,172,55,21.2363636364,47,13.2765957447,96,9.33333333333,7.0
I_2013-10-08_927,G_2013-10-08_45,rpermute,{'rfrac': 0.2},-721104163738816334,shortestpaths,{},0.2,17,173,57,20.350877193,49,12.5714285714,102,8.70588235294,6.0
I_2013-10-08_928,G_2013-10-08_45,rpermute,{'rfrac': 0.25},5498030097991479903,shortestpaths,{},0.247058823529,21,262,65,28.7384615385,59,17.4237288136,120,12.0666666667,9.0
I_2013-10-08_929,G_2013-10-08_45,rpermute,{'rfrac': 0.25},-8565943190550752633,shortestpaths,{},0.247058823529,21,258,71,25.6901408451,63,15.619047619,129,10.8837209302,9
I_2013-10-08_930,G_2013-10-08_45,rpermute,{'rfrac': 0.25},-8273118437736102587,shortestpaths,{},0.247058823529,21,267,53,31.320754717,48,17.0833333333,99,12.5252525253,10
I_2013-10-08_931,G_2013-10-08_45,rpermute,{'rfrac': 0.3},-7308699516733838950,shortestpaths,{},0.305882352941,26,417,72,36.9444444444,68,20.0,140,14.3571428571,9.5
I_2013-10-08_932,G_2013-10-08_45,rpermute,{'rfrac': 0.3},4077491963241675071,shortestpaths,{},0.305882352941,26,412,75,36.08,71,19.8028169014,143,14.3776223776,12
I_2013-10-08_933,G_2013-10-08_45,rpermute,{'rfrac': 0.3},4143843235634625901,shortestpaths,{},0.305882352941,26,402,65,42.4307692308,59,24.7118644068,119,17.7142857143,13
I_2013-10-08_934,G_2013-10-08_45,rpermute,{'rfrac': 0.35},3507144230214808623,shortestpaths,{},0.352941176471,30,541,81,46.2962962963,74,27.1621621622,159,18.1132075472,14
I_2013-10-08_935,G_2013-10-08_45,rpermute,{'rfrac': 0.35},-6732751424168263225,shortestpaths,{},0.352941176471,30,542,78,49.4102564103,73,28.9589041096,155,19.2516129032,16
I_2013-10-08_936,G_2013-10-08_45,rpermute,{'rfrac': 0.35},-1102506775255150100,shortestpaths,{},0.352941176471,30,550,75,49.6533333333,71,27.9436619718,151,18.9006622517,17
I_2013-10-08_937,G_2013-10-08_45,rpermute,{'rfrac': 0.4},7824038286515271389,shortestpaths,{},0.4,34,705,81,60.0,75,34.88,160,23.3625,19.5
I_2013-10-08_938,G_2013-10-08_45,rpermute,{'rfrac': 0.4},-2795533465927084826,shortestpaths,{},0.4,34,685,78,62.3076923077,73,35.8356164384,156,23.9615384615,21.0
I_2013-10-08_939,G_2013-10-08_45,rpermute,{'rfrac': 0.4},6346935252475202635,shortestpaths,{},0.4,34,721,79,63.7215189873,72,38.75,156,25.0769230769,25.5
I_2013-10-08_940,G_2013-10-08_45,rpermute,{'rfrac': 0.45},-8848377711137175759,shortestpaths,{},0.447058823529,38,903,79,76.0759493671,74,43.2162162162,158,29.1392405063,29.0
I_2013-10-08_941,G_2013-10-08_45,rpermute,{'rfrac': 0.45},-9000609186890795347,shortestpaths,{},0.447058823529,38,881,75,80.72,71,45.661971831,150,30.9866666667,29.0
I_2013-10-08_942,G_2013-10-08_45,rpermute,{'rfrac': 0.45},336618615857241501,shortestpaths,{},0.447058823529,38,888,75,79.4666666667,72,43.7222222222,151,30.1589403974,30
I_2013-10-08_943,G_2013-10-08_45,rpermute,{'rfrac': 0.5},-6989496848318049765,shortestpaths,{},0.505882352941,43,1160,81,97.3333333333,75,56.96,159,38.2264150943,36
I_2013-10-08_944,G_2013-10-08_45,rpermute,{'rfrac': 0.5},1658151565791156044,shortestpaths,{},0.505882352941,43,1152,82,94.6829268293,78,53.2307692308,166,35.8915662651,33.0
I_2013-10-08_945,G_2013-10-08_45,rpermute,{'rfrac': 0.5},-4667954923259105441,shortestpaths,{},0.505882352941,43,1135,82,95.8048780488,80,53.05,165,36.6666666667,36
I_2013-10-08_946,G_2013-10-08_46,rpermute,{'rfrac': 0.2},-3143695739387405460,shortestpaths,{},0.2,18,191,76,17.0526315789,65,10.5230769231,149,6.64429530201,5
I_2013-10-08_947,G_2013-10-08_46,rpermute,{'rfrac': 0.2},-3279242911581334053,shortestpaths,{},0.2,18,193,66,19.9393939394,59,11.9322033898,126,8.01587301587,6.5
I_2013-10-08_948,G_2013-10-08_46,rpermute,{'rfrac': 0.2},-8688482535177464218,shortestpaths,{},0.2,18,193,70,18.9714285714,63,11.3650793651,134,7.62686567164,5.5
I_2013-10-08_949,G_2013-10-08_46,rpermute,{'rfrac': 0.25},-4160521465531104775,shortestpaths,{},0.255555555556,23,313,79,27.0632911392,73,15.4246575342,155,10.5290322581,8
I_2013-10-08_950,G_2013-10-08_46,rpermute,{'rfrac': 0.25},-9109582842975509078,shortestpaths,{},0.255555555556,23,323,73,30.0273972603,66,17.8787878788,143,11.7902097902,9
I_2013-10-08_951,G_2013-10-08_46,rpermute,{'rfrac': 0.25},-6893187672334878563,shortestpaths,{},0.255555555556,23,319,69,31.5362318841,65,17.9076923077,132,12.6515151515,10.0
I_2013-10-08_952,G_2013-10-08_46,rpermute,{'rfrac': 0.3},3445838111076742873,shortestpaths,{},0.3,27,426,70,39.5428571429,66,20.6666666667,139,14.8633093525,11
I_2013-10-08_953,G_2013-10-08_46,rpermute,{'rfrac': 0.3},-12429101022323514,shortestpaths,{},0.3,27,444,79,36.8607594937,74,20.3783783784,163,13.5582822086,10
I_2013-10-08_954,G_2013-10-08_46,rpermute,{'rfrac': 0.3},-7441928113939065659,shortestpaths,{},0.3,27,431,76,38.4473684211,71,21.3802816901,151,14.701986755,11
I_2013-10-08_955,G_2013-10-08_46,rpermute,{'rfrac': 0.35},-5175360245242797987,shortestpaths,{},0.344444444444,31,561,80,47.925,76,25.9736842105,162,17.9259259259,14.0
I_2013-10-08_956,G_2013-10-08_46,rpermute,{'rfrac': 0.35},6570509970253802159,shortestpaths,{},0.344444444444,31,605,84,48.3333333333,81,27.1604938272,174,17.9885057471,15.0
I_2013-10-08_957,G_2013-10-08_46,rpermute,{'rfrac': 0.35},-6396121164056273554,shortestpaths,{},0.344444444444,31,579,79,48.7341772152,73,27.2602739726,164,17.8048780488,15.0
I_2013-10-08_958,G_2013-10-08_46,rpermute,{'rfrac': 0.4},-8842919452603339170,shortestpaths,{},0.4,36,783,86,62.9302325581,80,36.15,177,23.4576271186,20
I_2013-10-08_959,G_2013-10-08_46,rpermute,{'rfrac': 0.4},-8525802808229386759,shortestpaths,{},0.4,36,791,85,62.8,78,36.1282051282,175,23.3028571429,20
I_2013-10-08_960,G_2013-10-08_46,rpermute,{'rfrac': 0.4},5014985748934209733,shortestpaths,{},0.4,36,784,82,65.3658536585,76,37.3684210526,174,23.5632183908,21.0
I_2013-10-08_961,G_2013-10-08_46,rpermute,{'rfrac': 0.45},3097074726553813929,shortestpaths,{},0.455555555556,41,1031,84,82.5476190476,79,46.253164557,176,30.0795454545,29.0
I_2013-10-08_962,G_2013-10-08_46,rpermute,{'rfrac': 0.45},7176904030540737591,shortestpaths,{},0.455555555556,41,1041,87,79.6551724138,82,44.512195122,178,29.7191011236,27.0
I_2013-10-08_963,G_2013-10-08_46,rpermute,{'rfrac': 0.45},2879160744166959243,shortestpaths,{},0.455555555556,41,1039,84,83.0,79,46.7341772152,176,30.2954545455,28.0
I_2013-10-08_964,G_2013-10-08_46,rpermute,{'rfrac': 0.5},-3679554138733264216,shortestpaths,{},0.5,45,1231,84,98.7619047619,81,53.5308641975,177,35.6836158192,35
I_2013-10-08_965,G_2013-10-08_46,rpermute,{'rfrac': 0.5},-8532103453869031862,shortestpaths,{},0.5,45,1253,86,96.3488372093,83,52.1204819277,179,35.2290502793,34
I_2013-10-08_966,G_2013-10-08_46,rpermute,{'rfrac': 0.5},5829087059462444929,shortestpaths,{},0.5,45,1231,83,99.3734939759,77,55.6883116883,176,35.6136363636,34.0
I_2013-10-08_967,G_2013-10-08_47,rpermute,{'rfrac': 0.2},-9083513600766529451,shortestpaths,{},0.202247191011,18,192,63,20.1904761905,56,11.7857142857,122,7.91803278689,6.0
I_2013-10-08_968,G_2013-10-08_47,rpermute,{'rfrac': 0.2},-2524948765933389830,shortestpaths,{},0.202247191011,18,181,56,20.5714285714,54,10.0,101,8.37623762376,6
I_2013-10-08_969,G_2013-10-08_47,rpermute,{'rfrac': 0.2},-5195572069117739828,shortestpaths,{},0.202247191011,18,184,67,19.4029850746,58,11.8620689655,128,7.765625,5.0
I_2013-10-08_970,G_2013-10-08_47,rpermute,{'rfrac': 0.25},-4883120569509684144,shortestpaths,{},0.247191011236,22,297,73,26.0547945205,67,14.5970149254,150,9.6,8.0
I_2013-10-08_971,G_2013-10-08_47,rpermute,{'rfrac': 0.25},4838562417247246917,shortestpaths,{},0.247191011236,22,291,66,27.1212121212,63,13.746031746,128,10.375,8.0
I_2013-10-08_972,G_2013-10-08_47,rpermute,{'rfrac': 0.25},62059462381670597,shortestpaths,{},0.247191011236,22,295,69,27.2173913043,66,14.4545454545,142,9.97183098592,9.0
I_2013-10-08_973,G_2013-10-08_47,rpermute,{'rfrac': 0.3},-3813121697391370270,shortestpaths,{},0.303370786517,27,447,81,37.3827160494,74,21.9459459459,178,13.0674157303,11.0
I_2013-10-08_974,G_2013-10-08_47,rpermute,{'rfrac': 0.3},-2949195679426605138,shortestpaths,{},0.303370786517,27,458,73,39.397260274,69,21.3333333333,150,14.4933333333,13.0
I_2013-10-08_975,G_2013-10-08_47,rpermute,{'rfrac': 0.3},-4472232371131718750,shortestpaths,{},0.303370786517,27,452,80,36.2,77,19.3766233766,176,12.4659090909,11.0
I_2013-10-08_976,G_2013-10-08_47,rpermute,{'rfrac': 0.35},7696254676672652495,shortestpaths,{},0.348314606742,31,565,78,49.0769230769,74,26.5945945946,174,16.6551724138,15.0
I_2013-10-08_977,G_2013-10-08_47,rpermute,{'rfrac': 0.35},4774515357039607823,shortestpaths,{},0.348314606742,31,591,79,49.2151898734,73,27.7808219178,175,16.9028571429,15
I_2013-10-08_978,G_2013-10-08_47,rpermute,{'rfrac': 0.35},-6779008912019960844,shortestpaths,{},0.348314606742,31,581,83,46.9879518072,75,27.2,187,15.8823529412,14
I_2013-10-08_979,G_2013-10-08_47,rpermute,{'rfrac': 0.4},-5149733127690451495,shortestpaths,{},0.404494382022,36,804,81,64.6172839506,79,34.3544303797,182,21.8351648352,20.0
I_2013-10-08_980,G_2013-10-08_47,rpermute,{'rfrac': 0.4},8570000860014787773,shortestpaths,{},0.404494382022,36,788,81,64.4197530864,77,35.038961039,184,21.5108695652,17.0
I_2013-10-08_981,G_2013-10-08_47,rpermute,{'rfrac': 0.4},-1753348283516836726,shortestpaths,{},0.404494382022,36,804,79,64.0253164557,74,34.2972972973,180,21.1,18.0
I_2013-10-08_982,G_2013-10-08_47,rpermute,{'rfrac': 0.45},2576092407294582182,shortestpaths,{},0.449438202247,40,960,82,78.8292682927,78,42.8717948718,185,26.5081081081,23
I_2013-10-08_983,G_2013-10-08_47,rpermute,{'rfrac': 0.45},673919041855927644,shortestpaths,{},0.449438202247,40,998,85,78.0235294118,80,43.9,192,26.4166666667,23.0
I_2013-10-08_984,G_2013-10-08_47,rpermute,{'rfrac': 0.45},7791115537856438166,shortestpaths,{},0.449438202247,40,1000,82,78.2682926829,80,41.225,187,25.9786096257,23
I_2013-10-08_985,G_2013-10-08_47,rpermute,{'rfrac': 0.5},1491188711623902848,shortestpaths,{},0.505617977528,45,1230,86,93.8604651163,82,50.1463414634,194,31.4020618557,28.0
I_2013-10-08_986,G_2013-10-08_47,rpermute,{'rfrac': 0.5},-494174369523336745,shortestpaths,{},0.505617977528,45,1265,84,96.1428571429,80,51.45,194,31.4226804124,30.0
I_2013-10-08_987,G_2013-10-08_47,rpermute,{'rfrac': 0.5},-8586950204212446749,shortestpaths,{},0.505617977528,45,1235,83,92.7951807229,80,46.775,192,29.8020833333,26.5
I_2013-10-08_988,G_2013-10-08_48,rpermute,{'rfrac': 0.2},7456845804814280513,shortestpaths,{},0.204301075269,19,225,76,20.6052631579,67,13.1641791045,144,8.5,7.5
I_2013-10-08_989,G_2013-10-08_48,rpermute,{'rfrac': 0.2},1935802411399592213,shortestpaths,{},0.204301075269,19,224,57,24.9824561404,50,14.8,105,10.3047619048,8
I_2013-10-08_990,G_2013-10-08_48,rpermute,{'rfrac': 0.2},-882060384368135859,shortestpaths,{},0.204301075269,19,209,64,22.03125,60,12.1,117,9.12820512821,7
I_2013-10-08_991,G_2013-10-08_48,rpermute,{'rfrac': 0.25},-6638125705055122248,shortestpaths,{},0.247311827957,23,328,77,27.8181818182,70,16.1428571429,150,10.9066666667,8.5
I_2013-10-08_992,G_2013-10-08_48,rpermute,{'rfrac': 0.25},2346067943643960998,shortestpaths,{},0.247311827957,23,317,77,29.8181818182,72,17.8333333333,144,12.4305555556,11.0
I_2013-10-08_993,G_2013-10-08_48,rpermute,{'rfrac': 0.25},4202960096302023379,shortestpaths,{},0.247311827957,23,311,79,28.0253164557,74,16.2432432432,151,11.3112582781,8
I_2013-10-08_994,G_2013-10-08_48,rpermute,{'rfrac': 0.3},-7546640064963464781,shortestpaths,{},0.301075268817,28,470,84,43.3571428571,74,28.7837837838,159,18.1509433962,15
I_2013-10-08_995,G_2013-10-08_48,rpermute,{'rfrac': 0.3},-4059340469239418051,shortestpaths,{},0.301075268817,28,460,72,44.7777777778,66,25.9393939394,134,18.4179104478,14.0
I_2013-10-08_996,G_2013-10-08_48,rpermute,{'rfrac': 0.3},-3490884418977827362,shortestpaths,{},0.301075268817,28,454,82,41.1951219512,75,24.88,155,16.9161290323,12
I_2013-10-08_997,G_2013-10-08_48,rpermute,{'rfrac': 0.35},-3741959210569156595,shortestpaths,{},0.354838709677,33,652,80,58.225,76,33.5,159,22.6540880503,21
I_2013-10-08_998,G_2013-10-08_48,rpermute,{'rfrac': 0.35},-7886897230616079705,shortestpaths,{},0.354838709677,33,659,86,53.9534883721,79,32.0,168,21.3333333333,20.0
I_2013-10-08_999,G_2013-10-08_48,rpermute,{'rfrac': 0.35},-7369167059682652930,shortestpaths,{},0.354838709677,33,669,78,57.8205128205,75,31.9733333333,150,23.0266666667,20.0
I_2013-10-08_1000,G_2013-10-08_48,rpermute,{'rfrac': 0.4},-6005181541398965142,shortestpaths,{},0.397849462366,37,840,86,66.6976744186,81,37.9259259259,175,25.1657142857,24
I_2013-10-08_1001,G_2013-10-08_48,rpermute,{'rfrac': 0.4},1520890150995650670,shortestpaths,{},0.397849462366,37,850,86,69.1860465116,82,40.0731707317,171,27.0058479532,23
I_2013-10-08_1002,G_2013-10-08_48,rpermute,{'rfrac': 0.4},3964841245065206669,shortestpaths,{},0.397849462366,37,839,78,75.6666666667,72,44.9722222222,153,29.8692810458,28
I_2013-10-08_1003,G_2013-10-08_48,rpermute,{'rfrac': 0.45},-8206620777152080018,shortestpaths,{},0.451612903226,42,1093,90,88.8,85,53.5058823529,180,34.8333333333,33.0
I_2013-10-08_1004,G_2013-10-08_48,rpermute,{'rfrac': 0.45},-244936645753787057,shortestpaths,{},0.451612903226,42,1078,90,86.9555555556,85,51.5529411765,178,34.2921348315,32.5
I_2013-10-08_1005,G_2013-10-08_48,rpermute,{'rfrac': 0.45},-3202842756880301961,shortestpaths,{},0.451612903226,42,1073,87,91.3103448276,82,54.8780487805,170,36.6,36.0
I_2013-10-08_1006,G_2013-10-08_48,rpermute,{'rfrac': 0.5},-7523815299078531413,shortestpaths,{},0.505376344086,47,1356,90,110.266666667,86,65.1162790698,179,43.3631284916,41
I_2013-10-08_1007,G_2013-10-08_48,rpermute,{'rfrac': 0.5},5622031741585396012,shortestpaths,{},0.505376344086,47,1336,88,106.590909091,82,61.6585365854,176,41.0113636364,38.0
I_2013-10-08_1008,G_2013-10-08_48,rpermute,{'rfrac': 0.5},6104992416112932542,shortestpaths,{},0.505376344086,47,1330,87,104.804597701,82,58.4634146341,173,40.2080924855,40
I_2013-10-08_1009,G_2013-10-08_49,rpermute,{'rfrac': 0.2},4546973401781869869,shortestpaths,{},0.195652173913,18,192,70,19.0,62,11.5806451613,128,8.0,5.0
I_2013-10-08_1010,G_2013-10-08_49,rpermute,{'rfrac': 0.2},-7465138428086369570,shortestpaths,{},0.195652173913,18,187,65,20.0,56,12.2857142857,118,8.42372881356,5.0
I_2013-10-08_1011,G_2013-10-08_49,rpermute,{'rfrac': 0.2},-6118777726074485069,shortestpaths,{},0.195652173913,18,192,71,18.3943661972,60,11.5666666667,133,7.51879699248,6
I_2013-10-08_1012,G_2013-10-08_49,rpermute,{'rfrac': 0.25},-7730426122580195566,shortestpaths,{},0.25,23,312,73,31.8630136986,67,19.6119402985,132,13.7878787879,10.0
I_2013-10-08_1013,G_2013-10-08_49,rpermute,{'rfrac': 0.25},8889485053462889800,shortestpaths,{},0.25,23,333,71,32.7042253521,63,20.7936507937,132,13.7575757576,11.0
I_2013-10-08_1014,G_2013-10-08_49,rpermute,{'rfrac': 0.25},-205177026799843043,shortestpaths,{},0.25,23,311,70,32.9714285714,60,21.6,130,13.8615384615,12.0
I_2013-10-08_1015,G_2013-10-08_49,rpermute,{'rfrac': 0.3},3040517799181524327,shortestpaths,{},0.304347826087,28,470,73,45.4794520548,64,28.25,140,18.3142857143,15.5
I_2013-10-08_1016,G_2013-10-08_49,rpermute,{'rfrac': 0.3},-6252106873385936591,shortestpaths,{},0.304347826087,28,455,75,42.0533333333,71,23.1267605634,149,16.0939597315,12
